task	language_script	language	group	in_task_list	upstream_flag	local_data_exists	has_data	reason	data_path
pos	fry_Latn	fry	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	azb_Arab	azb	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	glg_Latn	glg	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	fas_Arab	fas	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	eng_Latn	eng	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	mkd_Cyrl	mkd	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	ind_Latn	ind	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	por_Latn	por	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	spa_Latn	spa	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	dan_Latn	dan	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	khm_Khmr	khm	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	gla_Latn	gla	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	uig_Latn	uig	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	kat_Geor	kat	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	mlg_Latn	mlg	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	snd_Arab	snd	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	ita_Latn	ita	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	hau_Arab	hau	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	cym_Latn	cym	head	yes	1	yes	yes	available	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	srp_Latn	srp	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	zho_Hani	zho	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	tha_Thai	tha	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	swe_Latn	swe	head	yes	1	yes	yes	available	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	pan_Guru	pan	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	prs_Arab	prs	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	pes_Arab	pes	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	san_Latn	san	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	kaz_Cyrl	kaz	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	kur_Latn	kur	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	mal_Mlym	mal	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	nep_Deva	nep	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	gle_Latn	gle	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	swa_Latn	swa	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	som_Latn	som	head	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	lit_Latn	lit	head	yes	1	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	dtp_Latn	dtp	v5_target	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	xav_Latn	xav	v5_target	yes	0	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	bam_Latn	bam	v5_target	yes	0	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	csb_Latn	csb	v5_target	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	ile_Latn	ile	v5_target	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	lij_Latn	lij	v5_target	yes	0	no	no	missing_local_materialization	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
pos	fur_Latn	fur	v5_target	no		no	no	not_in_task_or_flag_zero	/home/axt/jongha/Glot500-py39-eval/evaluation/download_data/download/pos
